                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.84345,                 2.0969,                 0.4398,                0.81168,                0.84143,                0.41259,                0.58261,                0.38345,                0.33883,                0.16789,                0.14397,                0.07046,                  1.113,                 3.6883,                0.56186,                0.87698,             0.00010922,             0.00010922,             0.00010922
                    109,                0.84223,                 2.0501,                0.44479,                0.81102,                 0.8465,                0.41233,                0.57573,                0.38125,                0.35123,                0.17375,                0.14675,                0.07188,                   1.11,                 3.7366,                0.55982,                0.87644,              0.0001009,              0.0001009,              0.0001009
                    110,                 0.8234,                 2.4172,                0.42224,                0.82035,                0.83366,                0.41581,                0.56623,                0.37164,                0.33691,                0.16676,                0.13221,                0.06237,                 1.1136,                 3.7498,                0.56237,                0.87698,             9.2575e-05,             9.2575e-05,             9.2575e-05
                    111,                0.81199,                 2.4785,                0.41774,                0.81393,                0.82961,                0.41382,                0.56584,                0.36948,                0.32693,                 0.1646,                0.12905,                0.06248,                 1.1096,                 3.6505,                0.56204,                0.87658,              8.425e-05,              8.425e-05,              8.425e-05
                    112,                0.80854,                 2.3991,                0.41594,                0.81654,                0.85142,                0.41366,                0.56747,                0.37003,                0.33256,                0.16783,                0.13446,                 0.0634,                 1.1084,                 3.6563,                0.56553,                0.87661,             7.5925e-05,             7.5925e-05,             7.5925e-05
                    113,                0.79925,                 2.4587,                0.40968,                0.81563,                0.82193,                0.41743,                0.56396,                 0.3685,                 0.3305,                0.16945,                0.13226,                0.06363,                 1.1139,                 3.6707,                 0.5623,                0.87707,               6.76e-05,               6.76e-05,               6.76e-05
                    114,                0.80358,                 2.4452,                 0.4128,                0.81367,                0.84138,                 0.4142,                0.56683,                0.37138,                0.34857,                0.17375,                0.13755,                0.06567,                 1.1075,                 3.6961,                0.55684,                0.87575,             5.9275e-05,             5.9275e-05,             5.9275e-05
                    115,                 0.7989,                 2.4412,                0.41043,                0.81632,                0.85105,                0.41205,                0.56866,                 0.3722,                0.34474,                0.17052,                0.13891,                0.06619,                 1.1087,                 3.6931,                0.55933,                0.87738,              5.095e-05,              5.095e-05,              5.095e-05
                    116,                0.79672,                  2.418,                0.41197,                 0.8192,                0.83706,                0.41366,                0.56979,                0.37334,                0.34551,                0.17483,                0.14134,                0.06646,                 1.1081,                 3.6604,                0.55852,                0.87605,             4.2625e-05,             4.2625e-05,             4.2625e-05
                    117,                0.80446,                 2.4112,                0.41346,                0.81947,                0.84878,                0.41097,                0.57062,                 0.3746,                0.35368,                0.17375,                0.14458,                0.06786,                 1.1088,                 3.7129,                0.55909,                0.87537,               3.43e-05,               3.43e-05,               3.43e-05
                    118,                0.79525,                 2.3712,                 0.4083,                0.81745,                0.84712,                0.41259,                0.57417,                0.37643,                0.36519,                0.17644,                0.14856,                0.06918,                 1.1127,                 3.7166,                0.55792,                 0.8774,             2.5975e-05,             2.5975e-05,             2.5975e-05
                    119,                0.80317,                 2.4392,                0.41012,                0.81385,                 0.8495,                 0.4142,                 0.5718,                0.37267,                0.36514,                0.17698,                0.14479,                0.06799,                  1.112,                 3.7261,                0.55955,                0.87704,              1.765e-05,              1.765e-05,              1.765e-05
